GEOID,Tract,z_A12_est,z_D1_est,z_E4_median_home_value,z_E10_eviction_rate,z_PLACES_EMOTIONSPT,z_G8_lbw_pct_2223,z_FARA_LILATracts_halfAnd10,z_I6b_ags_personal_idx,z_J8_self_response,z_K10b_cra_sb_rev_lt1m_count,GCNVI_score,GCNVI_category
370810115002,37081011500,-2.2178109285382366,-0.2284087992219642,-0.9369732335898261,0.07975981849021464,-0.8871032150607129,-0.7085540571731316,-1.1232742169403482,-1.4472403828157172,-1.1564258557954572,-1.07907465259449,-0.970510552323967,2 Low Vitality
370810115003,37081011500,-0.005188646575852746,-0.7971118184813041,-0.8963491132715452,-0.6037962158505943,-0.8871032150607129,-0.7085540571731316,-1.1232742169403482,-1.4472403828157172,-1.1564258557954572,-1.07907465259449,-0.8704118174559154,2 Low Vitality
370810116011,37081011601,-0.7056329556864718,-0.42312262269207174,-0.836917529842949,-0.49898429058500343,-1.1048408577959348,1.789501085514499,-1.1232742169403482,-0.7183654308208043,-0.5792595532403112,-0.2505675619351163,-0.44514639340245116,2 Low Vitality
370810116012,37081011601,0.05751977275459627,-0.19817000941627072,-0.7880181257561293,0.18836927727992087,-1.1048408577959348,1.789501085514499,-1.1232742169403482,-0.7183654308208043,-0.5792595532403112,-0.2505675619351163,-0.27271056203558985,3 Moderate Vitality
370810116013,37081011601,-0.00750825397354833,-0.45444699324592897,-0.7458894083890232,-0.6402525376821037,-1.1048408577959348,1.789501085514499,-1.1232742169403482,-0.7183654308208043,-0.5792595532403112,-0.2505675619351163,-0.38349037285086196,2 Low Vitality
370810116021,37081011602,-1.46899137834891,0.12409464416837941,-0.8308991416476481,-1.187856871859574,-0.8871032150607129,-0.7185940874116844,-1.1232742169403482,-0.802144160935162,-0.8724233894587984,0.6699958721308544,-0.7097195945363602,2 Low Vitality
370810116022,37081011602,0.14243126076995768,-0.7793607457505839,-0.917037322692892,-1.7688795010492608,-0.8871032150607129,-0.7185940874116844,-1.1232742169403482,-0.802144160935162,-0.8724233894587984,0.6699958721308544,-0.705638950639863,2 Low Vitality
370810116023,37081011602,0.6788055848196274,-0.5197887167794589,-0.7895227228049545,0.48837442568505346,-0.8871032150607129,-0.7185940874116844,-1.1232742169403482,-0.802144160935162,-0.8724233894587984,0.6699958721308544,-0.3875674626755584,2 Low Vitality
370810119041,37081011904,0.2886073017863604,-0.19932081081738182,-0.42315334141601346,-1.2410223411971937,-1.1048408577959348,0.6704080044801761,-1.1232742169403482,-0.8607892720152125,-0.4418390050128954,-0.7108492789681017,-0.5146073817896546,2 Low Vitality
370810119042,37081011904,-0.6713041467676724,-0.026950774868331532,-0.5690992551520598,-1.2782381697335259,-1.1048408577959348,0.6704080044801761,-1.1232742169403482,-0.8607892720152125,-0.4418390050128954,-0.7108492789681017,-0.6116776972773906,2 Low Vitality
370810119043,37081011904,0.22795224432586483,-0.8449809653355719,-0.3456665934015147,-1.2596302554653587,-1.1048408577959348,0.6704080044801761,-1.1232742169403482,-0.8607892720152125,-0.4418390050128954,-0.7108492789681017,-0.5793510196128897,2 Low Vitality
370810119051,37081011905,-0.6010361559368599,-0.8944341644247499,-0.4013366842080478,-1.7362207127418676,-0.8277202215874703,-1.104205619166485,-1.1232742169403482,-0.3497390183176299,-0.5975822930039669,-0.5574220399571066,-0.8192971126284532,2 Low Vitality
370810119052,37081011905,0.4987800828361285,0.08340751309169914,-0.7383664231448971,-0.3053100808551076,-0.8277202215874703,-1.104205619166485,-1.1232742169403482,-0.3497390183176299,-0.5975822930039669,-0.5574220399571066,-0.5021432317045184,2 Low Vitality
370810119053,37081011905,-0.32766858260117426,0.3251531718598102,-0.4111165650254117,0.011404215056133838,-0.8277202215874703,-1.104205619166485,-1.1232742169403482,-0.3497390183176299,-0.5975822930039669,-0.5574220399571066,-0.4962171169683649,2 Low Vitality
370810125031,37081012503,0.1031191957482908,0.24024201467695475,-0.16210575344483782,0.8111647752348796,1.1319185630295303,1.3426349162947175,0.8902545655537868,0.4880482828259483,1.1522393544251281,-0.005083979517524098,0.5992431934826874,4 High Vitality
370810125032,37081012503,-0.1360778310612103,0.10429584375746252,0.33215437709424694,0.05089856370693641,1.1319185630295303,1.3426349162947175,0.8902545655537868,0.4880482828259483,1.1522393544251281,-0.005083979517524098,0.5351282656109022,4 High Vitality
370810125033,37081012503,0.6788055848196274,1.3449701897625377,2.320103227854569,0.28911979120816395,1.1319185630295303,1.3426349162947175,0.8902545655537868,0.4880482828259483,1.1522393544251281,-0.005083979517524098,0.9633010496256483,4 High Vitality
370810125041,37081012504,-0.14666589495713425,0.06403695127764492,0.2922825553003786,-0.19670062206540134,0.02343601819567136,0.3629521487116054,-1.1232742169403482,0.3121129495857969,-0.11202968926709805,-0.7415347267703007,-0.12653845269291855,3 Moderate Vitality
370810125042,37081012504,0.5870656815330787,-1.0736541146835974,3.769030185873256,-0.07517954929370209,0.02343601819567136,0.3629521487116054,-1.1232742169403482,0.3121129495857969,-0.11202968926709805,-0.7415347267703007,0.19289246869443616,3 Moderate Vitality
370810125051,37081012505,0.5591179714749759,1.3749869909466905,1.0483425723350517,0.9114196602715315,1.9038974781816818,1.5678554655814874,0.8902545655537868,1.1080108856721962,1.9217944244986558,0.4551977375154613,1.174087775203152,5 Very High Vitality
370810125052,37081012505,0.6788055848196274,1.3560987945481056,1.7667876631490942,0.9152171937956474,1.9038974781816818,1.5678554655814874,0.8902545655537868,1.1080108856721962,1.9217944244986558,0.4551977375154613,1.2563919793315743,5 Very High Vitality
370810125053,37081012505,0.6788055848196274,1.3604938882712654,1.880008591073192,1.0595234677120402,1.9038974781816818,1.5678554655814874,0.8902545655537868,1.1080108856721962,1.9217944244986558,0.4551977375154613,1.2825842088879393,5 Very High Vitality
370810125081,37081012508,0.6788055848196274,0.7427611276653472,-0.13991294697466583,0.7853415472708936,1.0527412383985402,1.5678554655814874,0.8902545655537868,0.28697933055148955,1.1155938748978167,1.4678175149880293,0.8448237302752352,4 High Vitality
370810125082,37081012508,0.3086605583648718,0.879245307284993,0.1267768799296044,1.1764875002548008,1.0527412383985402,1.5678554655814874,0.8902545655537868,0.28697933055148955,1.1155938748978167,1.4678175149880293,0.887241223580542,4 High Vitality
370810125083,37081012508,0.5470176852906814,0.4645074693996143,-0.02405897421512389,0.42457586247991125,1.0527412383985402,1.5678554655814874,0.8902545655537868,0.28697933055148955,1.1155938748978167,1.4678175149880293,0.7793284032926233,4 High Vitality
370810125091,37081012509,0.5685109907932562,0.95404396337185,1.012984541687659,1.1673734197969234,1.547599517342227,1.208357082031603,0.8902545655537868,0.7226287271461502,1.8210193557985515,-0.43468024874831046,0.9458091914773696,4 High Vitality
370810125101,37081012510,0.6788055848196274,1.390782490665157,1.7276681398796385,1.40509901840656,1.5871881796577219,0.6812729858494413,0.8902545655537868,0.999098536523531,1.8576648353258614,0.6699958721308544,1.188783020881218,5 Very High Vitality
370810125102,37081012510,0.46357409061406235,0.930153175382792,1.1529120672284043,1.266109291423929,1.5871881796577219,0.6812729858494413,0.8902545655537868,0.999098536523531,1.8576648353258614,0.6699958721308544,1.0498223599690384,4 High Vitality
370810125111,37081012511,0.6788055848196274,1.3834101572586197,1.7995126489610427,1.0701565615795638,1.6861598354464593,1.1990516881519682,0.8902545655537868,1.1582781237408108,2.10502182213521,1.345075723779233,1.3315726711426321,5 Very High Vitality
370810125112,37081012511,0.6788055848196274,1.3565098198163852,1.498969388458205,1.1430692052425835,1.6861598354464593,1.1990516881519682,0.8902545655537868,1.1582781237408108,2.10502182213521,1.345075723779233,1.306119575714427,5 Very High Vitality
370810125113,37081012511,0.6788055848196274,1.2857706014186925,1.3876292068451388,1.40509901840656,1.6861598354464593,1.1990516881519682,0.8902545655537868,1.1582781237408108,2.10502182213521,1.345075723779233,1.3141146170297486,5 Very High Vitality
370810125114,37081012511,0.6788055848196274,1.431364774557217,0.7880472828882886,1.1126889370496587,1.6861598354464593,1.1990516881519682,0.8902545655537868,1.1582781237408108,2.10502182213521,1.345075723779233,1.2394748338122261,5 Very High Vitality
370810126041,37081012604,-1.210419742264508,0.5460334392564147,-0.5830167778536931,0.6023004314085216,-1.1246351889536825,0.5395228800783293,-1.1232742169403482,-0.2575824151918363,-1.0006825678043865,-0.1278257707263202,-0.37395799289915094,3 Moderate Vitality
370810126042,37081012604,0.18617989009481334,0.11159778498124548,-0.7470178561756421,-0.4640469821631397,-1.1246351889536825,0.5395228800783293,-1.1232742169403482,-0.2575824151918363,-1.0006825678043865,-0.1278257707263202,-0.40077644428009673,2 Low Vitality
370810126043,37081012604,0.3591707538725569,0.055988774054221195,-0.69021931758249,-1.0777283996602218,-1.1246351889536825,0.5395228800783293,-1.1232742169403482,-0.2575824151918363,-1.0006825678043865,-0.1278257707263202,-0.4447265468854179,2 Low Vitality
370810126044,37081012604,-5.792613324363769,-2.0992939240520063,-0.8662571722950407,-2.2845845536241596,-1.1246351889536825,0.5395228800783293,-1.1232742169403482,-0.2575824151918363,-1.0006825678043865,-0.1278257707263202,-1.4137226253873219,1 Very Low Vitality
370810126071,37081012607,0.4134151503121114,0.2311838916392797,-0.11997703607773166,0.4131832619075647,0.10261334282666099,-2.0593451525114452,0.8902545655537868,0.613716377997485,0.5842344217518093,-0.49605114435270853,0.05732276790468123,3 Moderate Vitality
370810126081,37081012608,-1.1312102319325283,-1.8001481556551997,-1.1235432676441535,-1.2706431026852931,-1.06525219548044,1.1501387203231197,-1.1232742169403482,-0.9110565100838273,-1.7610762679960867,-1.2938727872098832,-1.032993801530464,2 Low Vitality
370810126082,37081012608,-2.250765255358458,-1.686619530708071,-1.0298821013547834,-1.2706431026852931,-1.06525219548044,1.1501387203231197,-1.1232742169403482,-0.9110565100838273,-1.7610762679960867,-1.2938727872098832,-1.1242303247494072,2 Low Vitality
370810126101,37081012610,0.43010906474080995,-0.04923403453697324,-0.23808790441051142,-0.04707780121524628,-1.1642238512691774,-1.331035931963427,0.8902545655537868,0.3540023146429758,0.3277160650606335,-0.5267365921549075,-0.1354314105552037,3 Moderate Vitality
370810126102,37081012610,-0.27482278605201615,0.16412259290668976,-0.2644183527649528,-0.14809219295672152,-1.1642238512691774,-1.331035931963427,0.8902545655537868,0.3540023146429758,0.3277160650606335,-0.5267365921549075,-0.19732341689971164,3 Moderate Vitality
370810126111,37081012611,-0.3168981948317263,-1.447880880028164,-0.8854407846675623,-0.8901302435689098,-0.9464862085339547,0.06196904780132041,-1.1232742169403482,-0.16542581206604265,-0.9731984581589028,-1.140445548198888,-0.7827211299193177,2 Low Vitality
370810126112,37081012611,-0.5952300779455255,-1.6018234224867145,-0.402841281256873,-1.3481127865772513,-0.9464862085339547,0.06196904780132041,-1.1232742169403482,-0.16542581206604265,-0.9731984581589028,-1.140445548198888,-0.8234868764363181,2 Low Vitality
370810126113,37081012611,0.5063314881206713,-0.9239874042465196,-0.529979731882604,-1.1191215150730804,-0.9464862085339547,0.06196904780132041,-1.1232742169403482,-0.16542581206604265,-0.9731984581589028,-1.140445548198888,-0.6353618359178348,2 Low Vitality
370810126121,37081012612,0.38388117742308164,0.30420612899183136,-0.3095562642297094,-1.0860829734132746,-0.8673088839029651,-0.2592627039978777,-1.1232742169403482,-0.5508079705920886,-0.341063936312791,-0.1278257707263202,-0.3977095413700462,2 Low Vitality
370810126122,37081012612,0.06477618219651246,0.24894676150947462,-0.5698515536764724,-0.3182216948371004,-0.8673088839029651,-0.2592627039978777,-1.1232742169403482,-0.5508079705920886,-0.341063936312791,-0.1278257707263202,-0.38438937872799767,2 Low Vitality
370810126123,37081012612,0.07283550016884681,-0.8618604894912173,-0.48785101451549795,-0.4564519151149085,-0.8673088839029651,-0.2592627039978777,-1.1232742169403482,-0.5508079705920886,-0.341063936312791,-0.1278257707263202,-0.5002871401425169,2 Low Vitality
370810126124,37081012612,0.32252545860665405,0.2757603903831311,-1.0340197432390528,-0.6202521944550946,-0.8673088839029651,-0.2592627039978777,-1.1232742169403482,-0.5508079705920886,-0.341063936312791,-0.1278257707263202,-0.43255295711767533,2 Low Vitality
370810126171,37081012617,0.18908557704191978,-0.4909539361193111,-0.4735573425516584,-0.32505725518050876,-0.7683372281142278,-0.18603596171451728,-1.1232742169403482,-0.08164708195168484,-0.3777094158401011,-1.109760100396689,-0.4747246961767127,2 Low Vitality
370810126172,37081012617,0.494089391409784,0.08000753681460322,-0.584145225640312,-2.889151890663365,-0.7683372281142278,-0.18603596171451728,-1.1232742169403482,-0.08164708195168484,-0.3777094158401011,-1.109760100396689,-0.6545964193036858,2 Low Vitality
370810126181,37081012618,-0.45762630242273294,-2.0992939240520063,-0.9444962188339522,-1.5252677254772442,-0.9464862085339547,-2.0752690595199756,-1.1232742169403482,-0.500540732523474,-1.953465035514469,-0.2505675619351163,-1.1876286985753273,1 Very Low Vitality
370810126182,37081012618,-0.3107397642296132,-1.9379793455810677,-1.0445519225808293,-1.5252677254772442,-0.9464862085339547,-2.0752690595199756,-1.1232742169403482,-0.500540732523474,-1.953465035514469,-0.2505675619351163,-1.1668141572836093,1 Very Low Vitality
370810126191,37081012619,-0.06969850473797848,-0.5293505415636331,-0.4656582080453259,-1.5252677254772442,-0.27347894917054083,-0.242250430538107,-1.1232742169403482,-0.693231811786497,-0.6525505122949327,1.9587846798232136,-0.3615976220731394,3 Moderate Vitality
370810126192,37081012619,-0.8145022336939943,-1.630599625622481,-0.6887147205336648,-1.5252677254772442,-0.27347894917054083,-0.242250430538107,-1.1232742169403482,-0.693231811786497,-0.6525505122949327,1.9587846798232136,-0.5685085546234597,2 Low Vitality
370810126201,37081012620,0.19370233586294086,0.20733807103385357,-0.3817769225733199,-0.39341285861458974,-0.9860748708494502,0.03937849247908587,-1.1232742169403482,-1.0534803512782356,-0.6433891424131055,-0.40399480094611145,-0.45449842642392807,2 Low Vitality
370810126202,37081012620,0.06418937176983447,-1.951523455350873,0.1109786109169396,-0.39341285861458974,-0.9860748708494502,0.03937849247908587,-1.1232742169403482,-1.0534803512782356,-0.6433891424131055,-0.40399480094611145,-0.6340603221226854,2 Low Vitality
370810126211,37081012621,0.6788055848196274,0.2839006975092196,-0.4254102369892513,-0.39341285861458974,-0.8871032150607129,0.7920957958159469,-1.1232742169403482,0.4964261558373841,-0.020415990448820864,0.7006813199330535,0.010229303586150863,3 Moderate Vitality
